Id,Price,Year,Mileage,City,State,Vin,Make,Model,,
334558,24991,2015,5698,Tacoma, WA,JTMRFREVXFD170303,Toyota,RAV44X4,,
334559,21487,2016,37572,Ontario, OR,JTMBFREV2GJ064898,Toyota,RAV4AWD,,
334560,22437,2016,32840,Punta Gorda, FL,JTMNFREV9GJ070436,Toyota,RAV4FWD,,
334561,15900,2015,23370,Glen Burnie, MD,2T1BURHE1FC337566,Toyota,CorollaLE,,
334562,11592,2009,55784,Tampa, FL,5TDZK23C09S225855,Toyota,Sienna5dr,,
334563,8998,2009,81549,Belair, MD,4T1BE46K79U320802,Toyota,Camry4dr,,
334564,20998,2014,33000,Dover, DE,JTMRFREV3ED071983,Toyota,RAV44X4,,
334565,19988,2014,22852,Fruitland Park, FL,4T1BK1EB9EU112715,Toyota,AvalonXLE,,
334566,18999,2016,44925,Charlotte, NC,4T1BK1EB2GU211606,Toyota,AvalonXLE,,
334567,10888,2013,89778,Puyallup, WA,5YFBU4EE4DP080360,Toyota,CorollaL,,
334568,8695,2010,117125,Mundelein, IL,JTDKN3DU8A0227642,Toyota,Prius5dr,,
334569,8295,2008,124609,Winchester, VA,JTMBD33V685177625,Toyota,RAV44WD,,
334570,18472,2013,45057,Columbia, SC,JTMYFREV9DD007795,Toyota,RAV44X2,,
334571,21752,2015,39974,Ocala, FL,2T3YFREVXFW135193,Toyota,RAV44X2,,
334572,26214,2016,8007,Tempe, AZ,JTMRJREV0GD018675,Toyota,RAV4,,
334573,18444,2015,16895,Tifton, GA,4T1BF1FK7FU953775,Toyota,CamrySE,,
334574,19997,2015,24108,Sacramento, CA,JTDKN3DU7F1994335,Toyota,PriusFour,,
334575,7995,2006,111107,Knoxville, TN,JTMBD35V665026102,Toyota,RAV44dr,,
334576,21399,2015,20058,Scottsdale, AZ,4T1BK1EB1FU145970,Toyota,AvalonXLE,,
334577,25481,2016,16211,Wilsonville, OR,JTMRJREV1GD008687,Toyota,RAV4,,
334578,10999,2015,28003,Miami Gardens, FL,2T1BURHE6FC328846,Toyota,CorollaLE,,
334579,22498,2015,35208,Woburn, MA,2T3DFREV2FW272837,Toyota,RAV44X4,,
334580,17495,2015,38257,Edinburg, TX,4T1BF1FK0FU017075,Toyota,CamrySE,,
334581,13995,2011,99558,Madison, WI,2T3BF4DV0BW102014,Toyota,RAV44WD,,
334582,11408,2013,94399,Salisbury, NC,4T1BF1FK1DU211045,Toyota,CamrySE,,
334583,18988,2013,46662,Danvers, MA,2T3RFREV5DW084039,Toyota,RAV44X4,,
334584,21777,2014,28462,Waukesha, WI,2T3DFREV3EW207784,Toyota,RAV44X4,,
334585,15995,2015,82303,Carson, CA,JTDKN3DU1F1873736,Toyota,PriusThree,,
334586,23980,2017,21407,Houston, TX,2T3WFREV8HW325732,Toyota,RAV4XLE,,
334587,17863,2014,15501,Anchorage, AK,4T1BF1FK8EU865199,Toyota,CamryL,,
334588,15995,2011,54270,Seattle, WA,JTDKN3DU3B1417148,Toyota,Prius5dr,,
334589,15915,2012,59304,Lexington, KY,4T1BK3DB9CU457852,Toyota,Avalon4dr,,
334590,6900,2006,103303,Orlando, FL,4T1BK36B26U113846,Toyota,Avalon4dr,,
334591,15950,2011,58550,Albuquerque, NM,2T3DK4DV6BW064065,Toyota,RAV44WD,,
334592,25695,2017,630,Davie, FL,2T3YFREV4HW386410,Toyota,RAV4Limited,,
334593,10305,2010,125580,Irvine, CA,2T3BF4DV4AW071784,Toyota,RAV44WD,,
334594,12500,2012,88130,Killeen, TX,4T3ZA3BB9CU057267,Toyota,Venza4dr,,
334595,26621,2017,5810,West Valley, UT,JF1ZNAA19H8702083,Toyota,86SE,,
334596,20860,2014,33539,Reading, PA,2T3DFREV2EW217920,Toyota,RAV44X4,,
334597,8496,2007,99489,Langhorne, PA,4T1BK36B27U230392,Toyota,Avalon4dr,,
334598,19990,2014,40004,Asheville, NC,JTMRFREV7ED050943,Toyota,RAV44X4,,
334599,11491,2011,112354,Denver, CO,JTMBF4DV2B5043524,Toyota,RAV44WD,,
334600,17456,2013,65177,Akron, OH,2T3DFREV1DW075526,Toyota,RAV44X4,,
334601,11296,2010,59532,Parker, CO,2T1BU4EE3AC452654,Toyota,Corolla4dr,,
334602,4998,2002,175463,Lewisville, TX,4T1BE32K62U610129,Toyota,Camry4dr,,
334603,19977,2015,54637,Middletown, CT,2T3DFREVXFW245059,Toyota,RAV44X4,,
334604,12999,2013,91579,Burien, WA,JTDKN3DUXD0338827,Toyota,PriusTwo,,
334605,12609,2010,97793,Akron, OH,2T3DK4DV8AW022284,Toyota,RAV44WD,,
334606,19970,2017,23705,Winnsboro, LA,4T1BF1FK9HU286436,Toyota,CamrySE,,
334607,10599,2012,124019,Centennial, CO,JTDKN3DU6C1482397,Toyota,Prius5dr,,
334608,13495,2009,93331,Brooklyn Center, MN,2T3BK31V99W008217,Toyota,RAV44WD,,
334609,16563,2013,73093,Stockton, CA,2T3YFREVXDW008330,Toyota,RAV44X2,,
334610,20974,2014,33936,Mars, PA,JTMDFREVXEJ010450,Toyota,RAV44X4,,
334611,21899,2014,40765,Killeen, TX,2T3YFREV4EW084871,Toyota,RAV44X2,,
334612,11500,2012,74429,Las Vegas, NV,5YFBU4EEXCP012708,Toyota,Corolla4dr,,
334613,24138,2015,23786,Delray Beach, FL,4T1BD1EB7FU044037,Toyota,Avalon,,
334614,16250,2015,12686,Asheville, NC,5YFBURHE4FP257436,Toyota,CorollaL,,
334615,5599,2004,133147,Centennial, CO,2T1KR32E54C170052,Toyota,Matrix5dr,,
334616,12999,2016,13031,Miami Gardens, FL,5YFBURHE8GP554453,Toyota,CorollaLE,,
334617,13500,2011,98217,Enid, OK,2T3YF4DV7BW093449,Toyota,RAV4FWD,,
334618,7750,2006,103256,Bristol, TN,4T1BK36B16U104135,Toyota,Avalon4dr,,
334619,2450,2007,151741,Grove City, OH,JTDJT923775094821,Toyota,Yaris3dr,,
334620,15000,2010,81318,Escondido, CA,2T3YK4DV3AW004776,Toyota,RAV4FWD,,
334621,22236,2014,39500,Fort Worth, TX,4T1BD1EBXEU019177,Toyota,Avalon,,
334622,15991,2017,15150,San Antonio, TX,5YFBURHE6HP584164,Toyota,CorollaLE,,
334623,16988,2014,44107,North Dartmouth, MA,4T4BF1FK8ER407183,Toyota,CamryXLE,,
334624,22999,2015,17940,Pensacola, FL,JTMWFREV3FJ049195,Toyota,RAV44X2,,
334625,20500,2016,42327,Raleigh, NC,4T1BK1EB5GU207646,Toyota,AvalonXLE,,
334626,13750,2013,102684,Olive Branch, MS,2T3WFREV1DW011138,Toyota,RAV44X2,,
334627,12475,2013,77929,Orlando, FL,5TFNX4CNXDX028403,Toyota,TacomaRegular,,
334628,12341,2010,92758,Schererville, IN,JTMDF4DV0AD028596,Toyota,RAV44WD,,
334629,14777,2015,88139,Mesquite, TX,JTDKN3DU4F0439557,Toyota,PriusFour,,
334630,8495,2005,74061,Austin, TX,5TDZA23C75S287475,Toyota,Sienna5dr,,
334631,2495,2001,183188,Columbus, OH,1NXBR12E61Z474442,Toyota,Corolla4dr,,
334632,9750,2006,79331,Loves Park, IL,4T1BK36B96U162137,Toyota,Avalon4dr,,
334633,16551,2015,40473,Avenel, NJ,4T1BF1FK7FU968454,Toyota,CamrySE,,
334634,22491,2015,14746,Little Falls, NJ,2T3DFREV1FW267936,Toyota,RAV44X4,,
334635,16985,2013,73003,Lake Park, FL,2T3YFREV4DW009554,Toyota,RAV44X2,,
334636,16000,2014,32969,Redwood City, CA,JTDKDTB35E1566016,Toyota,Prius,,
334637,19060,2014,55953,Langhorne, PA,2T3RFREVXEW217203,Toyota,RAV44X4,,
334638,5900,2004,98767,Chesapeake, VA,4T1BF28B84U344095,Toyota,Avalon4dr,,
334639,20934,2014,34753,Batavia, NY,2T3DFREV2EW164670,Toyota,RAV44X4,,
334640,16900,2013,43721,Pensacola, FL,4T1BK1EB1DU030878,Toyota,AvalonXLE,,
334641,22795,2015,24846,Greenville, SC,2T3RFREV4FW281772,Toyota,RAV44X4,,
334642,19672,2014,49976,Indianapolis, IN,2T3DFREV5EW132862,Toyota,RAV44X4,,
334643,16999,2014,33785,Schenectady, NY,4T3BA3BB0EU061972,Toyota,VenzaLE,,
334644,16995,2014,46740,Temecula, CA,4T3ZA3BB9EU081877,Toyota,VenzaLE,,
334645,17348,2014,55980,Vancouver, WA,JTDKN3DU7E0370930,Toyota,PriusFive,,
334646,6876,2007,126712,LIMERICK, PA,4T1BK36B17U191200,Toyota,Avalon4dr,,
334647,19794,2014,49040,Elizabeth City, NC,2T3YFREV2EW116863,Toyota,RAV44X2,,
334648,21991,2014,31918,Portland, OR,2T3RFREV4EW192251,Toyota,RAV44X4,,
334649,7995,2011,135250,Clayton, NC,JTDKN3DU7B0321206,Toyota,Prius5dr,,
334650,17995,2017,4594,Cincinnati, OH,5YFBURHE1HP598845,Toyota,CorollaLE,,
334651,7781,2006,175039,Frederick, CO,JTEEW21A760033668,Toyota,Highlander,,
334652,25000,2017,13250,Walnut Creek, CA,2T3RFREV8HW580703,Toyota,RAV4XLE,,
334653,20488,2014,27930,North Miami, FL,2T3YFREV9EW087846,Toyota,RAV44X2,,
334654,21899,2015,44705,Phoenix, AZ,2T3YFREV7FW149083,Toyota,RAV44X2,,
334655,20991,2016,36174,Smithtown, NY,JTDKBRFU4G3004546,Toyota,PriusTwo,,
334656,20788,2014,40117,Chesapeake, VA,JTMWFREV6ED032338,Toyota,RAV44X2,,
334657,21777,2015,21900,Las Vegas, NV,4T1BK1EB3FU192644,Toyota,AvalonXLE,,
334658,19883,2013,39070,Middle Island, NY,2T3DFREV2DW067273,Toyota,RAV44X4,,
334659,7982,2010,121501,Jacksonville, FL,5TENX4CN2AZ688536,Toyota,Tacoma2WD,,
334660,23107,2015,15175,Baltimore, MD,2T3DFREV3FW372669,Toyota,RAV44X4,,
334661,25500,2017,10295,Manassas, VA,JTMRFREV8HD200112,Toyota,RAV4XLE,,
334662,13998,2013,56991,Belair, MD,4T4BF1FK8DR286783,Toyota,CamryXLE,,
334663,17995,2013,61831,Hanover, PA,JTMDFREV4DD022137,Toyota,RAV44X4,,
334664,20000,2014,36475,American Fork, UT,JTMRFREV3ED088153,Toyota,RAV44X4,,
334665,22150,2016,26933,Lawton, OK,4T1BK1EB6GU198214,Toyota,AvalonLimited,,
334666,12989,2009,82283,Crystal Lake, IL,JTMBK31V19D002859,Toyota,RAV44WD,,
334667,23998,2015,15089,Oklahoma City, OK,2T3RFREV4FW375408,Toyota,RAV44X4,,
334668,19000,2010,93503,Milford, MA,JTEJW3EH2A2048166,Toyota,Highlander,,
334669,4000,2000,157766,Amelia, OH,4T1BG22K1YU989764,Toyota,Camry4dr,,
334670,23701,2016,16816,Deerfield Beach, FL,JTMNFREV3GJ076085,Toyota,RAV4FWD,,
334671,16847,2014,54690,Moreno Valley, CA,JTDKN3DU5E0373387,Toyota,PriusThree,,
334672,23222,2016,22791,Davie, FL,2T3NFREV5GW303858,Toyota,RAV4FWD,,
334673,14600,2012,57496,Colorado Springs, CO,4T1BF1FK8CU184795,Toyota,Camry4dr,,
334674,16487,2014,62163,Ontario, OR,JTDKN3DU5E1746678,Toyota,PriusFour,,
334675,4977,2005,119124,Schererville, IN,JTDKB20U853044772,Toyota,Prius5dr,,
334676,22623,2016,16532,Fort Myers, FL,JTDKARFU5G3511894,Toyota,PriusFour,,
334677,13500,2011,89074,Victor, NY,2T3DK4DV0BW046063,Toyota,RAV44WD,,
334678,3204,2001,181931,Spring, TX,JT2BG22K810561572,Toyota,Camry4dr,,
334679,6950,2007,151357,Fairborn, OH,JTMBD31V075067946,Toyota,RAV44WD,,
334680,22300,2014,23562,Hillsboro, OR,2T3RFREV4EW190452,Toyota,RAV44X4,,
334681,22283,2016,36141,Mays Landing, NJ,2T3RFREV5GW453020,Toyota,RAV4AWD,,
334682,22990,2017,20498,Doral, FL,2T3WFREV4HW320267,Toyota,RAV4XLE,,
334683,13995,2013,54626,Richland, MS,4T1BF1FK1DU669734,Toyota,CamrySE,,
334684,19704,2016,45141,Morrow, GA,4T1BK1EB2GU210147,Toyota,AvalonXLE,,
334685,21469,2014,33456,Gresham, OR,JTMRFREV4ED069126,Toyota,RAV44X4,,
334686,8995,2008,97805,Portland, OR,JTDKB20U587798936,Toyota,Prius5dr,,
334687,22925,2014,29912,Tucson, AZ,2T3YFREV7EW109889,Toyota,RAV44X2,,
334688,14784,2014,64600,Milford, CT,5TDZK3DC7ES487998,Toyota,SiennaL,,
334689,20574,2015,44747,Daphne, AL,4T1BK1EB7FU170713,Toyota,AvalonXLE,,
334690,19941,2015,44919,Schererville, IN,JTMRFREV6FJ035353,Toyota,RAV44X4,,
334691,9999,2016,50027,Hialeah, FL,5YFBURHE9GP414752,Toyota,CorollaS,,
334692,12650,2012,78091,Orland Park, IL,4T4BF1FK3CR228496,Toyota,Camry4dr,,
334693,14125,2010,84772,Charlotte, NC,2T3DF4DV0AW075775,Toyota,RAV44WD,,
334694,19995,2013,88588,Sioux Falls, SD,JTEBC3EH6D2015978,Toyota,Highlander,,
334695,15988,2014,51273,Valencia, CA,4T1BF1FK9EU349787,Toyota,CamrySE,,
334696,22587,2014,15503,Dry Ridge, KY,2T3YFREV9EW109361,Toyota,RAV44X2,,
334697,21995,2014,39773,Springfield, OR,2T3DFREV1EW205998,Toyota,RAV44X4,,
334698,17026,2013,71569,Winnsboro, LA,2T3YFREV4DW015127,Toyota,RAV44X2,,
334699,21097,2016,40846,Winston Salem, NC,2T3RFREV9GW485842,Toyota,RAV4AWD,,
334700,18500,2014,44464,Redwood City, CA,JTDKN3DU9E0371111,Toyota,PriusFour,,
334701,15598,2014,73673,Fremont, CA,JTDKN3DU6E1797980,Toyota,PriusFour,,
334702,20495,2013,30590,Raleigh, NC,JTMDFREV6DD039652,Toyota,RAV44X4,,
334703,16337,2014,34419,Moreno Valley, CA,5YFBURHE5EP149647,Toyota,CorollaL,,
334704,19490,2017,24543,Long Island City, NY,4T1BF1FK1HU284566,Toyota,CamrySE,,
334705,11950,2008,95887,Amarillo, TX,JTMZK32V085018640,Toyota,RAV4FWD,,
334706,17114,2011,34500,Vero Beach, FL,4T1BK3DBXBU403085,Toyota,Avalon4dr,,
334707,16995,2011,47337,Naugatuck, CT,2T3DF4DV9BW150331,Toyota,RAV44WD,,
334708,11495,2007,57967,Fairburn, GA,4T1BK36B97U223651,Toyota,Avalon4dr,,
334709,5495,2008,140212,Southgate, CA,JTDKB20U183329964,Toyota,Prius5dr,,
334710,26644,2016,1506,AUSTIN, TX,JTMNFREV6GJ074413,Toyota,RAV4FWD,,
334711,23399,2016,33159,Colorado Springs, CO,2T3RFREV5GW472649,Toyota,RAV4AWD,,
334712,7995,2005,83026,Marietta, GA,4T1BK36BX5U046458,Toyota,Avalon4dr,,
334713,8500,2013,126822,Union City, GA,5TFNX4CN2DX022319,Toyota,TacomaRegular,,
334714,9992,2007,80281,Columbia, SC,JTEGD21A270169822,Toyota,Highlander2WD,,
334715,20988,2014,44785,Portland, OR,2T3RFREV0EW178718,Toyota,RAV44X4,,
334716,21907,2014,28871,Dudley, MA,JTMDFREV1ED082782,Toyota,RAV44X4,,
334717,7900,2005,105424,Grafton, WI,JTEHD20V450049770,Toyota,RAV44dr,,
334718,18900,2014,59742,Redwood City, CA,JTMWFREV2ED027315,Toyota,RAV44X2,,
334719,13514,2013,76317,GASTONIA, NC,5TFNX4CN3DX025374,Toyota,TacomaRegular,,
334720,7750,2007,130885,Quakertown, PA,JTMBD33V475116983,Toyota,RAV44WD,,
334721,23500,2017,20807,Framingham, MA,2T3RFREVXHW562848,Toyota,RAV4XLE,,
334722,11485,2008,95490,Concord, NC,JTMBK31V685055548,Toyota,RAV44WD,,
334723,3995,2003,129453,Miami, FL,2T1CE22P43C024977,Toyota,Camry,,
334724,18977,2015,58084,Mesa, AZ,2T3ZFREV0FW153884,Toyota,RAV44X2,,
334725,15999,2014,24625,Boulder, CO,JTDKDTB37E1063507,Toyota,Prius,,
334726,14500,2016,6045,State College, PA,2T1BURHE2GC502266,Toyota,CorollaS,,
334727,20990,2015,33854,Wilmington, NC,JTMYFREV0FD074482,Toyota,RAV44X2,,
334728,11977,2012,96748,West Allis, WI,JTDKN3DUXC5459147,Toyota,Prius5dr,,
334729,19946,2015,54539,Manchester, TN,JTMRFREV6FD171383,Toyota,RAV44X4,,
334730,12784,2011,80149,Elmhurst, IL,4T1BK3DB0BU429761,Toyota,Avalon4dr,,
334731,8992,2010,115521,Fredericksburg, VA,JTDKN3DU0A0053579,Toyota,Prius5dr,,
334732,8991,2012,137792,Sarasota, FL,JTDKN3DU2C1520577,Toyota,Prius5dr,,
334733,24300,2015,12167,Oklahoma City, OK,JTMDFREV3FD167771,Toyota,RAV44X4,,
334734,17999,2016,32796,Springfield Gardens, NY,4T1BF1FK0GU229802,Toyota,CamrySE,,
334735,10875,2015,31348,Stafford, VA,2T1BURHE7FC263697,Toyota,CorollaLE,,
334736,23088,2016,29625,Dothan, AL,2T3WFREV4GW277869,Toyota,RAV4FWD,,
334737,5545,2005,135705,Bethlehem, PA,JTEHD20V750056499,Toyota,RAV44dr,,
334738,20970,2016,37492,League City, TX,2T3BFREVXGW458439,Toyota,RAV4AWD,,
334739,16955,2011,57995,Inver Grove Heights, MN,2T3DK4DV8BW050099,Toyota,RAV44WD,,
334740,5699,2007,147104,Shoreline, WA,2T1KR32E27C639215,Toyota,Matrix5dr,,
334741,20500,2014,48408,Omaha, NE,2T3YFREV1EW124744,Toyota,RAV44X2,,
334742,5900,2003,172985,Livermore, CA,4T1BE32K43U714846,Toyota,Camry4dr,,
334743,21998,2014,31660,Hingham, MA,2T3DFREV0EW214935,Toyota,RAV44X4,,
334744,3867,2003,197239,Newark, DE,4T1BE32K33U712697,Toyota,Camry4dr,,
334745,14000,2011,93645,Bristol, TN,2T3DF4DVXBW128144,Toyota,RAV44WD,,
334746,9998,2006,75577,Yonkers, NY,4T1BK36B16U109514,Toyota,Avalon4dr,,
334747,10398,2012,115978,Pleasanton, CA,JTDKN3DU1C5438512,Toyota,Prius5dr,,
334748,4579,2002,179638,Englewood, CO,4T1BE32K12U113859,Toyota,Camry4dr,,
334749,13989,2010,75844,Olympia, WA,4T1BK3DB3AU354892,Toyota,Avalon4dr,,
334750,20202,2014,7475,Auburn, CA,5TFNX4CN1EX038464,Toyota,TacomaRegular,,
334751,23950,2016,18944,Creve Coeur, MO,JTMRFREV0GJ066521,Toyota,RAV4AWD,,
334752,18999,2013,44869,Fort Washington, MD,JTMDFREV2D5011194,Toyota,RAV44X4,,
334753,21887,2014,23969,Houston, TX,2T3YFREV1EW098291,Toyota,RAV44X2,,
334754,17991,2011,54350,Waite Park, MN,2T3DF4DV7BW173848,Toyota,RAV44WD,,
334755,15991,2017,16687,San Antonio, TX,5YFBURHE5HP585421,Toyota,CorollaLE,,
334756,15991,2017,16694,San Antonio, TX,2T1BURHE6HC846765,Toyota,CorollaLE,,
334757,6995,2007,114107,Van Nuys, CA,JTDKB20U277596957,Toyota,Prius5dr,,
334758,17861,2013,42184,Raritan Township, NJ,4T1BK1EB5DU069750,Toyota,AvalonXLE,,
334759,18900,2014,42461,Livermore, CA,JTDKN3DU7E1806329,Toyota,PriusFour,,
334760,18990,2013,52665,Fort Collins, CO,2T3DFREV5DW059040,Toyota,RAV44X4,,
334761,2490,2001,185613,Miami, FL,4T1BF22K31U126831,Toyota,Camry4dr,,
334762,17600,2014,55265,Cedar Falls, IA,JTDKN3DU7E1849780,Toyota,PriusThree,,
334763,3999,2008,271407,Akron, OH,4T1BB46KX8U062380,Toyota,Camry,,
334764,21485,2014,27998,San Antonio, TX,4T1BK1EB2EU108019,Toyota,AvalonXLE,,
334765,21483,2015,28126,NEW HAMPTON, NY,2T3RFREV6FW273057,Toyota,RAV44X4,,
334766,11995,2010,79812,Parker, CO,JTDKN3DU9A5219617,Toyota,Prius5dr,,
334767,19500,2013,29761,Suitland, MD,4T1BK1EB5DU028275,Toyota,AvalonXLE,,
334768,9995,2008,117011,Escondido, CA,JTMZD32V686064719,Toyota,RAV4FWD,,
334769,20988,2015,53976,Portland, OR,2T3RFREV7FW390825,Toyota,RAV44X4,,
334770,24922,2017,12282,Houston, TX,2T3WFREV3HW320759,Toyota,RAV4XLE,,
334771,14248,2013,56888,Houston, TX,4T1BF1FK3DU694909,Toyota,CamryLE,,
334772,10241,2011,121850,Alton, IL,4T1BK3DB2BU397296,Toyota,Avalon4dr,,
334773,10990,2009,109892,Libertyville, IL,JTMBF32V595015014,Toyota,RAV44WD,,
334774,9277,2010,118858,San Jose, CA,JTDKN3DU3A5008896,Toyota,Prius5dr,,
334775,17685,2012,38456,Riverside, CA,4T1BK3DB0CU471607,Toyota,Avalon4dr,,
334776,20681,2017,19436,Alhambra, CA,4T1BF1FK7HU654189,Toyota,CamryXLE,,
334777,12995,2012,102917,Brentwood, CA,4T1BD1FK4CU012351,Toyota,Camry,,
334778,24999,2016,4228,Pensacola, FL,JTMWFREV8GJ092755,Toyota,RAV4FWD,,
334779,15800,2015,84130,Grapevine, TX,4T1BK1EB3FU169851,Toyota,AvalonXLE,,
334780,5495,2001,112616,Tinley Park, IL,JTEGH20V010011687,Toyota,RAV44dr,,
334781,15500,2013,76988,Tucson, AZ,4T1BK1EB8DU030487,Toyota,AvalonXLE,,
334782,11869,2013,93044,McDonough, GA,4T3ZA3BB3DU077970,Toyota,VenzaLE,,
334783,14995,2011,63848,Janesville, WI,4T1BK3DB7BU383250,Toyota,Avalon4dr,,
334784,16894,2016,18393,Tampa, FL,2T1BURHE3GC557504,Toyota,CorollaS,,
334785,17200,2013,64913,Torrington, CT,2T3RFREV5DW045967,Toyota,RAV44X4,,
334786,21988,2015,34385,Valencia, CA,JTMWFREVXFJ052658,Toyota,RAV44X2,,
334787,23000,2017,2514,Nashville, TN,4T1BF1FK9HU746517,Toyota,CamryXLE,,
334788,16975,2012,57091,Franklin, TN,2T3DF4DV7CW193924,Toyota,RAV44WD,,
334789,7500,2007,111997,Virginia Beach, VA,5TDZK23C37S034668,Toyota,Sienna5dr,,
334790,11795,2010,102290,Glen Burnie, MD,2T3BF4DVXAW051913,Toyota,RAV44WD,,
334791,26487,2017,1670,Ontario, OR,JTMRJREV9HD140193,Toyota,RAV4,,
334792,20000,2013,42430,Bremerton, WA,2T3BFREV6DW016656,Toyota,RAV44X4,,
334793,15991,2013,85034,Conroe, TX,2T3WFREV4DW051598,Toyota,RAV44X2,,
334794,19900,2014,39130,Salem, OR,JTMBFREV3EJ002942,Toyota,RAV44X4,,
334795,22991,2016,28601,Spring, TX,2T3WFREV6GW268414,Toyota,RAV4FWD,,
334796,20991,2014,45598,Portland, OR,2T3RFREV1EW196385,Toyota,RAV44X4,,
334797,12219,2011,115697,Indiana, PA,JTMRK4DV0B5100796,Toyota,RAV44WD,,
334798,8199,2009,146913,Canton, MI,JTMBF33V49D005708,Toyota,RAV44WD,,
334799,13820,2013,63682,Pleasant Grove, UT,5TFNX4CN2DX021347,Toyota,TacomaRegular,,
334800,8123,2006,104810,Syracuse, NY,4T1BK36B16U104426,Toyota,Avalon4dr,,
334801,16977,2014,39110,Escondido, CA,4T1BF1FK5EU397576,Toyota,CamrySE,,
334802,9750,2010,107198,Marietta, GA,JTDKN3DU5A0041377,Toyota,Prius5dr,,
334803,8487,2004,75288,Westford, MA,JTEEP21A240051151,Toyota,Highlander4dr,,
334804,17995,2017,6298,Cincinnati, OH,5YFBURHE0HP574665,Toyota,CorollaLE,,
334805,11925,2011,125887,Round Rock, TX,2T3ZF4DVXBW055752,Toyota,RAV4FWD,,
334806,19748,2014,21271,Wilmington, NC,5TDZK3DC1ES479427,Toyota,SiennaL,,
334807,18050,2016,7424,Urbana, IL,2T1BURHE9GC724464,Toyota,CorollaS,,
334808,16488,2013,51938,San Rafael, CA,JTDKN3DU4D5620576,Toyota,PriusFive,,
334809,6991,2008,161617,Waite Park, MN,JTMBD33V885143735,Toyota,RAV44WD,,
334810,9444,2008,92420,Tampa, FL,4T1BK36B58U310173,Toyota,Avalon4dr,,
334811,26000,2017,538,Brunswick, GA,2T3WFREV3HW396014,Toyota,RAV4XLE,,
334812,15495,2012,55968,Houston, TX,4T1BK3DB8CU454683,Toyota,Avalon4dr,,
334813,13985,2012,71403,Fort Walton, FL,4T1BK3DB8CU447734,Toyota,Avalon4dr,,
334814,15991,2011,53782,Smithtown, NY,4T1BK3DB9BU434876,Toyota,Avalon4dr,,
334815,20000,2013,27636,Bethesda, MD,4T1BK1EB3DU073909,Toyota,AvalonXLE,,
334816,13588,2012,65626,Chesapeake, VA,4T4BF1FK3CR206823,Toyota,Camry4dr,,
334817,19883,2014,49410,Middle Island, NY,2T3DFREV5EW182936,Toyota,RAV44X4,,
334818,13877,2016,11588,Naperville, IL,5YFBURHE8GP397152,Toyota,CorollaL,,
334819,13987,2014,72049,Dry Ridge, KY,4T3ZK3BB9EU066826,Toyota,VenzaLE,,
334820,7800,2007,115723,Longwood, FL,4T1BK36B67U224966,Toyota,Avalon4dr,,
334821,6291,2006,134498,Fort Lauderdale, FL,JTMBD31V465006503,Toyota,RAV44dr,,
334822,13545,2012,51435,Atlanta, GA,4T3ZA3BB1CU060387,Toyota,Venza4dr,,
334823,14777,2012,68068,victorville, CA,JTDKN3DU2C5420892,Toyota,Prius5dr,,
334824,7992,2000,104206,Smyrna, ga,JTDFR3207Y0012012,Toyota,MR2,,
334825,8562,2009,122486,Phoenix, AZ,JTDKB20U597862104,Toyota,Prius5dr,,
334826,9980,2006,97045,COLMAR, PA,JTMBK31V266009447,Toyota,RAV44dr,,
334827,7488,2006,100301,Costa Mesa, CA,JTDKB20U567507672,Toyota,Prius5dr,,
334828,19491,2013,21598,Doylestown, PA,4T1BK1EB4DU006977,Toyota,AvalonXLE,,
334829,23900,2016,10484,Torrington, CT,JTMRFREV0GJ070004,Toyota,RAV4AWD,,
334830,15987,2012,79249,Wichita Falls, TX,2T3YF4DV5CW139622,Toyota,RAV4FWD,,
334831,21650,2015,15939,Novato, CA,JTDKN3DU8F2002634,Toyota,PriusThree,,
334832,21115,2013,29645,Ardmore, PA,JTMDFREVXDD027116,Toyota,RAV44X4,,
334833,20749,2015,47720,Dublin, GA,JTMYFREV5FD060156,Toyota,RAV44X2,,
334834,22679,2015,14406,NEW HAMPTON, NY,2T3RFREV3FW241067,Toyota,RAV44X4,,
334835,13258,2011,67765,Aurora, OH,4T3ZA3BB2BU040132,Toyota,Venza4dr,,
334836,8785,2005,76012,Beavercreek, OH,JTEGD21A150112282,Toyota,Highlander4dr,,
334837,6885,2010,151870,Ontario, OR,JTDKN3DU7A5014099,Toyota,Prius5dr,,
334838,15291,2013,97071,San Rafael, CA,JTMRFREV5D5021157,Toyota,RAV44X4,,
334839,23000,2015,17885,Miami, FL,2T3YFREV5FW133996,Toyota,RAV44X2,,
334840,19990,2013,51768,Omaha, NE,2T3DFREV1DW073887,Toyota,RAV44X4,,
334841,6295,2008,131979,Buda, TX,JTDKB20U283377733,Toyota,Prius5dr,,
334842,23334,2015,21300,Spokane, WA,2T3RFREV7FW258227,Toyota,RAV44X4,,
334843,13224,2008,47209,Virgina Beach, VA,4T1BK36BX8U261827,Toyota,Avalon4dr,,
334844,20292,2012,28308,San Rafael, CA,2T3DK4DV6CW088187,Toyota,RAV44WD,,
334845,21800,2014,17388,Bloomfield, NJ,2T3DFREV8EW175897,Toyota,RAV44X4,,
334846,18923,2014,21085,Jacksonville, FL,5TFTX4CN6EX042078,Toyota,TacomaAccess,,
334847,16966,2014,40111,Coon Rapids, MN,4T3ZA3BB4EU086808,Toyota,VenzaLE,,
